company_number,core_score,sic_score,keyword_score,cluster_score,recency_score,confidence_band,promotion_reason,promoted_to_enrichment,screened_at,cross_ref_promote,primary_sic_category,sic_categories,keyword_categories,sector_categories
16415798,44,25,2,17,0,medium,,t,2026-03-31 15:32:52.79974,f,Biotech,"{""AI & Software"",Biotech}",{MedTech},"{""AI & Software"",Biotech,MedTech}"
16555978,43,26,0,17,0,medium,,t,2026-03-31 15:35:06.464711,f,Biotech,"{""AI & Software"",Biotech,HealthTech}",{},"{""AI & Software"",Biotech,HealthTech}"
16856817,47,26,1,20,0,medium,,t,2026-03-31 15:40:20.992238,f,Biotech,"{Biotech,MedTech}",{},"{Biotech,MedTech}"
16743578,30,8,22,0,0,low,,t,2026-03-31 15:38:04.283553,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
16333482,18,8,10,0,0,low,,t,2026-03-31 15:31:43.925778,f,HealthTech,{HealthTech},{},{HealthTech}
16936249,60,26,17,17,0,high,,t,2026-03-31 15:41:53.962697,f,Biotech,"{Biotech,HealthTech}","{Biotech,MedTech}","{Biotech,HealthTech,MedTech}"
16962388,44,23,1,20,0,medium,,t,2026-03-31 15:42:31.667048,f,MedTech,{MedTech},{},{MedTech}
16942072,45,26,2,17,0,medium,,t,2026-03-31 15:42:01.985459,f,Biotech,"{Biotech,""Deep R&D""}",{},"{Biotech,""Deep R&D""}"
16658977,37,2,18,17,0,low,,t,2026-03-31 15:36:40.030687,f,AI & Software,"{""AI & Software""}",{},"{""AI & Software""}"
16016080,42,25,0,17,0,medium,,t,2026-03-31 15:28:11.398077,f,Biotech,{Biotech},{},{Biotech}
15668858,44,26,1,17,0,medium,,t,2026-03-31 15:25:39.882455,f,Biotech,"{""AI & Software"",Biotech,""Deep R&D""}",{},"{""AI & Software"",Biotech,""Deep R&D""}"
16507168,29,0,12,17,0,low,,t,2026-03-31 15:34:22.964982,f,,{},{},{}
16431925,46,25,4,17,0,medium,,t,2026-03-31 15:33:09.80904,f,Deep R&D,"{""AI & Software"",""Data & Cloud"",""Deep R&D""}","{""AI & Software""}","{""AI & Software"",""Data & Cloud"",""Deep R&D""}"
17027473,45,26,2,17,0,medium,,t,2026-03-31 15:44:01.016715,f,Biotech,"{Biotech,""Deep R&D""}",{MedTech},"{Biotech,""Deep R&D"",MedTech}"
16581271,31,2,12,17,0,low,,t,2026-03-31 15:35:26.470325,f,AI & Software,"{""AI & Software""}",{},"{""AI & Software""}"
15676674,20,10,10,0,0,low,,t,2026-03-31 15:25:42.784258,f,CleanTech,{CleanTech},{},{CleanTech}
14047222,41,25,16,0,0,medium,,t,2026-03-31 15:20:09.604338,f,Biotech,{Biotech},{Biotech},{Biotech}
15695718,29,0,12,17,0,low,,t,2026-03-31 15:25:48.877993,f,,{},{},{}
16158278,33,27,6,0,0,low,,t,2026-03-31 15:29:35.746226,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
13637422,33,2,14,17,0,low,,t,2026-03-31 15:19:15.763702,f,AI & Software,"{""AI & Software""}",{},"{""AI & Software""}"
15764609,29,0,12,17,0,low,,t,2026-03-31 15:26:14.560373,f,,{},{},{}
14761399,22,10,12,0,0,low,,t,2026-03-31 15:21:55.159336,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16186936,33,0,16,17,0,low,,t,2026-03-31 15:29:55.488028,f,,{},{},{}
16229433,47,26,4,17,0,medium,,t,2026-03-31 15:30:26.892852,f,Deep R&D,"{""Deep R&D"",Robotics}",{},"{""Deep R&D"",Robotics}"
15620555,48,28,0,20,0,medium,,t,2026-03-31 15:25:24.166252,f,Deep R&D,"{CleanTech,""Deep R&D""}",{},"{CleanTech,""Deep R&D""}"
16376630,67,25,22,20,0,high,,t,2026-03-31 15:32:18.995056,f,Biotech,{Biotech},{Biotech},{Biotech}
13920452,31,0,14,17,0,low,,t,2026-03-31 15:19:54.960547,f,,{},{CleanTech},{CleanTech}
13658934,22,10,12,0,0,low,,t,2026-03-31 15:19:19.557783,f,HealthTech,{HealthTech},{},{HealthTech}
15991438,22,10,12,0,0,low,,t,2026-03-31 15:27:56.82504,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
15602421,30,18,12,0,0,low,,t,2026-03-31 15:25:18.446723,f,Hardware,{Hardware},{},{Hardware}
16267850,43,25,1,17,0,medium,,t,2026-03-31 15:30:51.762866,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16955650,40,10,10,20,0,medium,,t,2026-03-31 15:42:24.672912,f,HealthTech,{HealthTech},{},{HealthTech}
15078380,42,25,0,17,0,medium,,t,2026-03-31 15:23:04.246835,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
13421535,45,0,25,20,0,medium,,t,2026-03-31 15:18:26.265979,f,,{},"{""Quantum / Photonics""}","{""Quantum / Photonics""}"
15755765,45,23,22,0,0,medium,,t,2026-03-31 15:26:11.297725,f,MedTech,{MedTech},{Biotech},"{Biotech,MedTech}"
15267530,29,0,12,17,0,low,,t,2026-03-31 15:23:49.887407,f,,{},{},{}
16142436,42,25,0,17,0,medium,,t,2026-03-31 15:29:23.602989,f,Deep R&D,"{""AI & Software"",""Data & Cloud"",""Deep R&D""}",{},"{""AI & Software"",""Data & Cloud"",""Deep R&D""}"
16467404,29,0,12,17,0,low,,t,2026-03-31 15:33:43.101662,f,,{},{},{}
16969815,33,11,22,0,0,low,,t,2026-03-31 15:42:43.180914,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
16538333,44,27,0,17,0,medium,,t,2026-03-31 15:34:47.98437,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16064375,40,28,12,0,0,medium,,t,2026-03-31 15:28:38.476907,f,Space & Aero,"{""Deep R&D"",""Space & Aero""}",{},"{""Deep R&D"",""Space & Aero""}"
15456749,32,10,22,0,0,low,,t,2026-03-31 15:24:36.83896,f,Deep R&D,"{""Deep R&D""}",{Robotics},"{""Deep R&D"",Robotics}"
16222950,45,25,0,20,0,medium,,t,2026-03-31 15:30:19.715595,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16907023,29,0,12,17,0,low,,t,2026-03-31 15:41:15.600935,f,,{},{},{}
14390863,31,25,6,0,0,low,,t,2026-03-31 15:20:53.774168,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16499771,42,25,0,17,0,medium,,t,2026-03-31 15:34:13.808088,f,Biotech,{Biotech},{},{Biotech}
15642068,54,20,14,20,0,medium,,t,2026-03-31 15:25:30.772678,f,CleanTech,{CleanTech},{CleanTech},{CleanTech}
14746986,31,0,14,17,0,low,,t,2026-03-31 15:21:52.754876,f,,{},{},{}
14616469,29,0,12,17,0,low,,t,2026-03-31 15:21:29.139651,f,,{},{},{}
15224577,29,0,12,17,0,low,,t,2026-03-31 15:23:39.535752,f,,{},{},{}
15626063,29,2,10,17,0,low,,t,2026-03-31 15:25:27.031029,f,AI & Software,"{""AI & Software""}",{},"{""AI & Software""}"
16063939,33,4,12,17,0,low,,t,2026-03-31 15:28:38.392586,f,Data & Cloud,"{""AI & Software"",""Data & Cloud""}",{},"{""AI & Software"",""Data & Cloud""}"
16409040,29,0,12,17,0,low,,t,2026-03-31 15:32:46.890438,f,,{},{},{}
15093465,31,2,12,17,0,low,,t,2026-03-31 15:23:08.546888,f,AI & Software,"{""AI & Software"",""Data & Cloud""}",{},"{""AI & Software"",""Data & Cloud""}"
13500538,22,10,12,0,0,low,,t,2026-03-31 15:18:44.04489,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
13988458,29,0,12,17,0,low,,t,2026-03-31 15:20:02.641287,f,,{},{},{}
13548866,20,8,12,0,0,low,,t,2026-03-31 15:18:58.519336,f,HealthTech,{HealthTech},{},{HealthTech}
14586327,47,25,22,0,0,medium,,t,2026-03-31 15:21:23.560632,f,Biotech,{Biotech},{Biotech},{Biotech}
14545505,22,10,12,0,0,low,,t,2026-03-31 15:21:17.235754,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16989114,29,0,12,17,0,low,,t,2026-03-31 15:43:07.321662,f,,{},{},{}
13909730,42,25,0,17,0,medium,,t,2026-03-31 15:19:53.540849,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
13917280,43,25,1,17,0,medium,,t,2026-03-31 15:19:54.747757,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16188336,46,26,0,20,0,medium,,t,2026-03-31 15:29:55.696273,f,Space & Aero,"{""Space & Aero""}",{},"{""Space & Aero""}"
16175064,50,26,4,20,0,medium,,t,2026-03-31 15:29:47.565483,f,Space & Aero,"{""Space & Aero""}",{},"{""Space & Aero""}"
13459029,32,0,12,20,0,low,,t,2026-03-31 15:18:34.587426,f,,{},{},{}
15714530,29,0,12,17,0,low,,t,2026-03-31 15:25:55.224096,f,,{},{},{}
16129804,23,13,10,0,0,low,,t,2026-03-31 15:29:15.305131,f,Space & Aero,"{""Space & Aero""}",{},"{""Space & Aero""}"
14219223,22,10,12,0,0,low,,t,2026-03-31 15:20:30.856403,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
15062676,29,0,12,17,0,low,,t,2026-03-31 15:23:01.488981,f,,{},{},{}
14696550,29,0,12,17,0,low,,t,2026-03-31 15:21:43.916075,f,,{},{},{}
SC694432,48,26,22,0,0,medium,,t,2026-03-31 15:45:48.098294,f,Biotech,"{""AI & Software"",""Advanced Materials"",Biotech}",{Biotech},"{""AI & Software"",""Advanced Materials"",Biotech}"
13400759,32,0,12,20,0,low,,t,2026-03-31 15:18:21.192875,f,,{},{},{}
15565087,29,0,12,17,0,low,,t,2026-03-31 15:25:09.009402,f,,{},{},{}
14883593,55,23,12,20,0,medium,,t,2026-03-31 15:22:19.734966,f,Hardware,{Hardware},{},{Hardware}
16921049,18,8,10,0,0,low,,t,2026-03-31 15:41:38.019044,f,HealthTech,{HealthTech},{MedTech},"{HealthTech,MedTech}"
14132840,32,0,12,20,0,low,,t,2026-03-31 15:20:19.879209,f,,{},{},{}
16723984,36,4,12,20,0,low,,t,2026-03-31 15:37:39.810677,f,Data & Cloud,"{""AI & Software"",""Data & Cloud""}",{},"{""AI & Software"",""Data & Cloud""}"
15901475,63,26,17,20,0,high,,t,2026-03-31 15:27:14.431144,f,Biotech,"{""Advanced Materials"",Biotech}",{Biotech},"{""Advanced Materials"",Biotech}"
15636915,46,10,16,20,0,medium,,t,2026-03-31 15:25:30.286658,f,Advanced Materials,"{""Advanced Materials""}",{},"{""Advanced Materials""}"
15638584,47,10,17,20,0,medium,,t,2026-03-31 15:25:30.434167,f,Advanced Materials,"{""Advanced Materials""}",{Biotech},"{""Advanced Materials"",Biotech}"
14156913,36,0,16,20,0,low,,t,2026-03-31 15:20:22.847693,f,,{},{},{}
16599063,32,0,12,20,0,low,,t,2026-03-31 15:35:45.936044,f,,{},{},{}
14948585,32,0,12,20,0,low,,t,2026-03-31 15:22:33.73411,f,,{},{},{}
16398228,36,0,16,20,0,low,,t,2026-03-31 15:32:37.319851,f,,{},{},{}
16194555,29,0,12,17,0,low,,t,2026-03-31 15:29:59.789888,f,,{},{},{}
13543569,42,25,0,17,0,medium,,t,2026-03-31 15:18:57.7527,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
14804072,20,10,10,0,0,low,,t,2026-03-31 15:22:03.83479,f,HealthTech,{HealthTech},{MedTech},"{HealthTech,MedTech}"
13531310,29,0,12,17,0,low,,t,2026-03-31 15:18:53.870647,f,,{},{},{}
14037648,22,8,14,0,0,low,,t,2026-03-31 15:20:08.350593,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
14398638,29,0,12,17,0,low,,t,2026-03-31 15:20:55.366191,f,,{},{},{}
13801844,44,27,0,17,0,medium,,t,2026-03-31 15:19:42.311228,f,Biotech,"{Biotech,""Deep R&D""}",{},"{Biotech,""Deep R&D""}"
14927289,30,8,22,0,0,low,,t,2026-03-31 15:22:28.902887,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
16891650,25,11,14,0,0,low,,t,2026-03-31 15:40:59.580177,f,Deep R&D,"{""Deep R&D""}",{CleanTech},"{CleanTech,""Deep R&D""}"
13799004,44,27,0,17,0,medium,,t,2026-03-31 15:19:42.138384,f,Biotech,"{Biotech,""Data & Cloud"",""Deep R&D"",MedTech}",{},"{Biotech,""Data & Cloud"",""Deep R&D"",MedTech}"
15824104,44,25,2,17,0,medium,,t,2026-03-31 15:26:41.157576,f,Biotech,{Biotech},{},{Biotech}
16885878,29,0,12,17,0,low,,t,2026-03-31 15:40:53.347183,f,,{},{},{}
17032870,29,0,12,17,0,low,,t,2026-03-31 15:44:07.494716,f,,{},{},{}
13637394,33,4,12,17,0,low,,t,2026-03-31 15:19:15.761433,f,AI & Software,"{""AI & Software""}",{},"{""AI & Software""}"
16166823,36,8,14,14,0,low,,t,2026-03-31 15:29:43.257763,f,HealthTech,{HealthTech},{},{HealthTech}
16763063,24,10,14,0,0,low,,t,2026-03-31 15:38:23.265343,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
15783108,44,20,4,20,0,medium,,t,2026-03-31 15:26:24.496586,f,AI & Software,"{""AI & Software"",""Deep R&D""}",{},"{""AI & Software"",""Deep R&D""}"
15677960,69,27,22,20,0,high,,t,2026-03-31 15:25:42.906759,f,Deep R&D,"{""AI & Software"",""Deep R&D"",Robotics}",{Robotics},"{""AI & Software"",""Deep R&D"",Robotics}"
16585562,44,27,6,11,0,medium,,t,2026-03-31 15:35:31.329327,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
15919220,29,0,12,17,0,low,,t,2026-03-31 15:27:21.505748,f,,{},{},{}
15634739,33,4,12,17,0,low,,t,2026-03-31 15:25:27.856394,f,Data & Cloud,"{""Data & Cloud""}",{},"{""Data & Cloud""}"
14159289,42,25,0,17,0,medium,,t,2026-03-31 15:20:22.984648,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16760995,29,0,12,17,0,low,,t,2026-03-31 15:38:22.731203,f,,{},{},{}
15227234,27,15,12,0,0,low,,t,2026-03-31 15:23:39.696558,f,CleanTech,{CleanTech},{},{CleanTech}
15688992,29,0,12,17,0,low,,t,2026-03-31 15:25:46.071651,f,,{},{},{}
16978657,29,0,12,17,0,low,,t,2026-03-31 15:42:51.883881,f,,{},{},{}
16303752,24,8,16,0,0,low,,t,2026-03-31 15:31:21.305358,f,HealthTech,{HealthTech},{},{HealthTech}
15042727,20,8,12,0,0,low,,t,2026-03-31 15:22:56.649248,f,EV & Automotive,"{""EV & Automotive""}",{},"{""EV & Automotive""}"
16381674,32,0,12,20,0,low,,t,2026-03-31 15:32:24.008594,f,,{},{},{}
SC859030,31,0,14,17,0,low,,t,2026-03-31 15:48:05.201094,f,,{},{},{}
14142910,38,26,12,0,0,low,,t,2026-03-31 15:20:21.248748,f,Deep R&D,"{""Deep R&D"",R&D}",{},"{""Deep R&D"",R&D}"
15620581,29,0,12,17,0,low,,t,2026-03-31 15:25:24.167737,f,,{},{},{}
15196282,29,0,12,17,0,low,,t,2026-03-31 15:23:32.99765,f,,{},{},{}
16993753,29,0,12,17,0,low,,t,2026-03-31 15:43:14.170772,f,,{},{},{}
15354020,33,0,16,17,0,low,,t,2026-03-31 15:24:08.867339,f,,{},{},{}
16009125,44,25,2,17,0,medium,,t,2026-03-31 15:28:06.965393,f,Biotech,{Biotech},{},{Biotech}
15789236,45,28,0,17,0,medium,,t,2026-03-31 15:26:25.148672,f,Deep R&D,"{""Advanced Materials"",""Deep R&D""}",{},"{""Advanced Materials"",""Deep R&D""}"
16468057,42,25,0,17,0,medium,,t,2026-03-31 15:33:46.921179,f,Biotech,"{""AI & Software"",Biotech}",{},"{""AI & Software"",Biotech}"
17063247,33,2,14,17,0,low,,t,2026-03-31 15:44:45.5991,f,Data & Cloud,"{""Data & Cloud""}",{},"{""Data & Cloud""}"
17065025,31,0,14,17,0,low,,t,2026-03-31 15:44:51.187155,f,,{},{},{}
17068309,29,0,12,17,0,low,,t,2026-03-31 15:44:51.360861,f,,{},{},{}
17072236,22,8,14,0,0,low,,t,2026-03-31 15:44:51.557214,f,EV & Automotive,"{""EV & Automotive""}",{},"{""EV & Automotive""}"
17073064,31,25,6,0,0,low,,t,2026-03-31 15:44:51.594867,f,Deep R&D,"{""AI & Software"",""Deep R&D""}","{""AI & Software""}","{""AI & Software"",""Deep R&D""}"
17076620,20,8,12,0,0,low,,t,2026-03-31 15:44:51.798251,f,EV & Automotive,"{""EV & Automotive""}",{},"{""EV & Automotive""}"
17081853,46,10,22,14,0,medium,,t,2026-03-31 15:44:57.300186,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
17071909,45,25,3,17,0,medium,,t,2026-03-31 15:44:51.549185,f,Deep R&D,"{""Data & Cloud"",""Deep R&D""}",{},"{""Data & Cloud"",""Deep R&D""}"
17075811,37,13,4,20,0,low,,t,2026-03-31 15:44:51.747276,f,Space & Aero,"{""Space & Aero""}",{},"{""Space & Aero""}"
16434584,44,25,2,17,0,medium,,t,2026-03-31 15:33:10.673385,f,Biotech,{Biotech},{},{Biotech}
13346717,24,10,14,0,0,low,,t,2026-03-31 15:18:08.969304,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
16234511,24,10,14,0,0,low,,t,2026-03-31 15:30:27.585661,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16835524,31,0,14,17,0,low,,t,2026-03-31 15:39:55.017877,f,,{},{},{}
15380756,60,27,16,17,0,high,,t,2026-03-31 15:24:16.675577,f,Deep R&D,"{Biotech,""Deep R&D"",HealthTech}",{Biotech},"{Biotech,""Deep R&D"",HealthTech}"
14747942,29,0,12,17,0,low,,t,2026-03-31 15:21:52.821699,f,,{},{},{}
16693701,39,25,14,0,0,low,,t,2026-03-31 15:37:09.97458,f,Deep R&D,"{""Deep R&D""}","{""Advanced Materials""}","{""Advanced Materials"",""Deep R&D""}"
14826504,22,10,12,0,0,low,,t,2026-03-31 15:22:08.312456,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
14542471,29,0,12,17,0,low,,t,2026-03-31 15:21:17.012211,f,,{},{},{}
14419318,43,25,1,17,0,medium,,t,2026-03-31 15:20:57.8475,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16891891,43,26,0,17,0,medium,,t,2026-03-31 15:40:59.621394,f,Deep R&D,"{""Deep R&D"",R&D}",{},"{""Deep R&D"",R&D}"
13537853,32,0,12,20,0,low,,t,2026-03-31 15:18:54.885023,f,,{},{},{}
14999632,53,23,16,14,0,medium,,t,2026-03-31 15:22:45.735751,f,MedTech,{MedTech},"{""Advanced Materials""}","{""Advanced Materials"",MedTech}"
16776628,46,26,0,20,0,medium,,t,2026-03-31 15:38:44.241326,f,Space & Aero,"{""Space & Aero""}",{},"{""Space & Aero""}"
13761426,45,25,0,20,0,medium,,t,2026-03-31 15:19:36.787081,f,Biotech,{Biotech},{},{Biotech}
15423422,53,25,8,20,0,medium,,t,2026-03-31 15:24:27.822231,f,Space & Aero,"{""Space & Aero""}",{},"{""Space & Aero""}"
13349556,47,25,2,20,0,medium,,t,2026-03-31 15:18:09.938003,f,Biotech,{Biotech},{},{Biotech}
14135400,59,26,16,17,0,medium,,t,2026-03-31 15:20:20.831303,f,Biotech,"{Biotech,""Deep R&D""}",{Biotech},"{Biotech,""Deep R&D""}"
14535695,59,25,14,20,0,medium,,t,2026-03-31 15:21:15.415729,f,Deep R&D,"{""Deep R&D""}","{""Advanced Materials""}","{""Advanced Materials"",""Deep R&D""}"
14636943,29,0,12,17,0,low,,t,2026-03-31 15:21:32.34939,f,,{},{},{}
14239815,29,0,12,17,0,low,,t,2026-03-31 15:20:32.961714,f,,{},{},{}
16576123,46,26,0,20,0,medium,,t,2026-03-31 15:35:21.554452,f,Space & Aero,"{""Space & Aero""}",{},"{""Space & Aero""}"
13730697,35,23,12,0,0,low,,t,2026-03-31 15:19:33.88308,f,MedTech,{MedTech},{},{MedTech}
16964907,29,0,12,17,0,low,,t,2026-03-31 15:42:37.417668,f,,{},{},{}
15178247,29,0,12,17,0,low,,t,2026-03-31 15:23:27.801696,f,,{},{},{}
16660148,45,25,3,17,0,medium,,t,2026-03-31 15:36:40.216567,f,Deep R&D,"{""AI & Software"",""Data & Cloud"",""Deep R&D""}",{},"{""AI & Software"",""Data & Cloud"",""Deep R&D""}"
16638800,29,0,12,17,0,low,,t,2026-03-31 15:36:20.593398,f,,{},{},{}
16808816,29,0,12,17,0,low,,t,2026-03-31 15:39:23.98155,f,,{},{},{}
14123458,37,14,12,11,0,low,,t,2026-03-31 15:20:19.33404,f,Advanced Materials,"{""Advanced Materials""}",{},"{""Advanced Materials""}"
15603530,46,26,0,20,0,medium,,t,2026-03-31 15:25:18.531494,f,Space & Aero,"{""Space & Aero""}",{},"{""Space & Aero""}"
16761398,29,0,12,17,0,low,,t,2026-03-31 15:38:22.829138,f,,{},{},{}
13434152,31,2,12,17,0,low,,t,2026-03-31 15:18:30.209278,f,AI & Software,"{""AI & Software""}",{},"{""AI & Software""}"
14748882,33,10,12,11,0,low,,t,2026-03-31 15:21:52.89858,f,CleanTech,{CleanTech},{},{CleanTech}
14861294,46,23,12,11,0,medium,,t,2026-03-31 15:22:15.097701,f,MedTech,{MedTech},{},{MedTech}
16048760,27,0,10,17,0,low,,t,2026-03-31 15:28:29.7455,f,,{},{},{}
15419164,30,0,10,20,0,low,,t,2026-03-31 15:24:25.564263,f,,{},{},{}
13852562,29,0,12,17,0,low,,t,2026-03-31 15:19:47.411437,f,,{},{},{}
13510472,26,10,16,0,0,low,,t,2026-03-31 15:18:46.403303,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
15586273,26,20,6,0,0,low,,t,2026-03-31 15:25:15.022831,f,AI & Software,"{""AI & Software"",Hardware}",{},"{""AI & Software"",Hardware}"
16969590,27,13,14,0,0,low,,t,2026-03-31 15:42:43.146054,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
15082243,44,27,0,17,0,medium,,t,2026-03-31 15:23:06.132354,f,Deep R&D,"{""Deep R&D""}",{CleanTech},"{CleanTech,""Deep R&D""}"
14805579,42,25,0,17,0,medium,,t,2026-03-31 15:22:03.965113,f,Biotech,{Biotech},{},{Biotech}
15317336,32,0,12,20,0,low,,t,2026-03-31 15:24:00.560051,f,,{},{},{}
16805028,32,0,12,20,0,low,,t,2026-03-31 15:39:18.128104,f,,{},{},{}
15234426,33,23,10,0,0,low,,t,2026-03-31 15:23:41.947539,f,MedTech,{MedTech},{},{MedTech}
16157679,42,25,0,17,0,medium,,t,2026-03-31 15:29:35.66416,f,Biotech,"{Biotech,HealthTech}",{},"{Biotech,HealthTech}"
14071734,32,0,12,20,0,low,,t,2026-03-31 15:20:13.186753,f,,{},{},{}
15791622,22,10,12,0,0,low,,t,2026-03-31 15:26:27.784146,f,Advanced Materials,"{""Advanced Materials""}",{},"{""Advanced Materials""}"
16379784,44,24,0,20,0,medium,,t,2026-03-31 15:32:23.645206,f,Hardware,{Hardware},{},{Hardware}
13609101,29,0,12,17,0,low,,t,2026-03-31 15:19:10.995121,f,,{},{},{}
16203029,32,3,12,17,0,low,,t,2026-03-31 15:30:07.261061,f,AI & Software,"{""AI & Software""}",{},"{""AI & Software""}"
16804445,46,26,0,20,0,medium,,t,2026-03-31 15:39:17.997375,f,Space & Aero,"{""Space & Aero""}",{},"{""Space & Aero""}"
13687265,42,25,0,17,0,medium,,t,2026-03-31 15:19:25.172548,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16820144,29,0,12,17,0,low,,t,2026-03-31 15:39:37.107886,f,,{},{},{}
17049822,46,26,0,20,0,medium,,t,2026-03-31 15:44:29.05686,f,Deep R&D,"{""AI & Software"",""Deep R&D""}",{},"{""AI & Software"",""Deep R&D""}"
14893914,47,27,3,17,0,medium,,t,2026-03-31 15:22:21.917924,f,Biotech,"{Biotech,""Deep R&D"",HealthTech}",{},"{Biotech,""Deep R&D"",HealthTech}"
17020980,22,8,14,0,0,low,,t,2026-03-31 15:43:54.125895,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
14205208,37,13,4,20,0,low,,t,2026-03-31 15:20:29.042788,f,Space & Aero,"{""Space & Aero""}",{},"{""Space & Aero""}"
16847127,31,0,14,17,0,low,,t,2026-03-31 15:40:08.286602,f,,{},{},{}
SC856179,35,23,12,0,0,low,,t,2026-03-31 15:47:57.894361,f,MedTech,{MedTech},{},{MedTech}
16961416,42,25,0,17,0,medium,,t,2026-03-31 15:42:31.496386,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
SC860188,26,20,6,0,0,low,,t,2026-03-31 15:48:06.200796,f,Hardware,"{""AI & Software"",""Deep R&D"",Hardware}",{},"{""AI & Software"",""Deep R&D"",Hardware}"
15292937,34,0,14,20,0,low,,t,2026-03-31 15:23:55.237978,f,,{},{},{}
15456521,29,0,12,17,0,low,,t,2026-03-31 15:24:36.821259,f,,{},{},{}
15405242,45,25,0,20,0,medium,,t,2026-03-31 15:24:22.567476,f,Space & Aero,"{""Space & Aero""}",{},"{""Space & Aero""}"
14622085,45,28,0,17,0,medium,,t,2026-03-31 15:21:29.517825,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
13947148,24,8,16,0,0,low,,t,2026-03-31 15:19:57.805408,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
SC831409,26,20,6,0,0,low,,t,2026-03-31 15:47:28.227462,f,AI & Software,"{""AI & Software"",""Deep R&D""}",{},"{""AI & Software"",""Deep R&D""}"
14915060,31,0,14,17,0,low,,t,2026-03-31 15:22:26.337447,f,,{},{},{}
SC869645,42,25,0,17,0,medium,,t,2026-03-31 15:48:27.053967,f,Biotech,{Biotech},{},{Biotech}
13396961,66,25,24,17,0,high,,t,2026-03-31 15:18:20.780921,f,Biotech,{Biotech},{Biotech},{Biotech}
17063286,29,0,12,17,0,low,,t,2026-03-31 15:44:45.600682,f,,{},{},{}
17067450,65,26,22,17,0,high,,t,2026-03-31 15:44:51.317208,f,Biotech,"{""AI & Software"",Biotech,""Data & Cloud"",""Deep R&D""}",{Biotech},"{""AI & Software"",Biotech,""Data & Cloud"",""Deep R&D""}"
17063144,27,0,10,17,0,low,,t,2026-03-31 15:44:45.59439,f,,{},{CleanTech},{CleanTech}
17062348,51,23,17,11,0,medium,,t,2026-03-31 15:44:45.552912,f,MedTech,{MedTech},{Biotech},"{Biotech,MedTech}"
17068218,42,25,0,17,0,medium,,t,2026-03-31 15:44:51.356795,f,Biotech,{Biotech},{},{Biotech}
17080327,45,25,0,20,0,medium,,t,2026-03-31 15:44:51.968594,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
17083101,29,0,12,17,0,low,,t,2026-03-31 15:44:57.364852,f,,{},{},{}
17071745,22,8,14,0,0,low,,t,2026-03-31 15:44:51.539723,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
17077220,43,25,1,17,0,medium,,t,2026-03-31 15:44:51.833243,f,Biotech,{Biotech},{},{Biotech}
17077750,29,0,12,17,0,low,,t,2026-03-31 15:44:51.859835,f,,{},{},{}
17078712,31,2,12,17,0,low,,t,2026-03-31 15:44:51.90258,f,AI & Software,"{""AI & Software""}",{},"{""AI & Software""}"
17081681,44,25,2,17,0,medium,,t,2026-03-31 15:44:57.291503,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
